local_time,pv_electricity,wind_electricity,total_renewable_energy
05:29:00,3.972602739725918e-05,0.22050880742310672,0.22054853345050396
05:30:00,4.1095890410958905e-05,0.22052393879555438,0.22056503468596533
05:31:00,4.246575342465616e-05,0.22053907016800203,0.22058153592142668
05:32:00,4.383561643835507e-05,0.2205542015404497,0.22059803715688803
05:33:00,4.52054794520548e-05,0.22056933291289738,0.2206145383923494
05:34:00,4.657534246575206e-05,0.220584464285345,0.22063103962781075
05:35:00,4.7945205479450955e-05,0.2205995956577927,0.22064754086327212
05:36:00,4.9315068493150684e-05,0.22061472703024032,0.22066404209873347
05:37:00,5.0684931506847946e-05,0.220629858402688,0.22068054333419485
05:38:00,5.205479452054685e-05,0.22064498977513566,0.2206970445696562
05:39:00,5.3424657534246576e-05,0.2206601211475833,0.22071354580511757
05:40:00,5.479452054794384e-05,0.22067525252003098,0.22073004704057891
05:41:00,5.616438356164275e-05,0.22069038389247866,0.2207465482760403
05:42:00,5.753424657534247e-05,0.2207055152649263,0.22076304951150164
05:43:00,5.8904109589039724e-05,0.22072064663737398,0.220779550746963
05:44:00,6.027397260273863e-05,0.2207357780098216,0.22079605198242436
05:45:00,6.164383561643835e-05,0.22075090938226927,0.22081255321788573
05:46:00,6.301369863013561e-05,0.22076604075471695,0.22082905445334708
05:47:00,6.438356164383452e-05,0.22078117212716458,0.22084555568880843
05:48:00,6.575342465753425e-05,0.22079630349961227,0.2208620569242698
05:49:00,6.712328767123151e-05,0.22081143487205995,0.22087855815973115
05:50:00,6.84931506849304e-05,0.22082656624450758,0.22089505939519252
05:51:00,6.986301369862985e-05,0.22084169761695524,0.22091156063065387
05:52:00,7.12328767123274e-05,0.22085682898940293,0.22092806186611524
05:53:00,7.26027397260263e-05,0.22087196036185056,0.2209445631015766
05:54:00,7.397260273972603e-05,0.22088709173429824,0.22096106433703797
05:55:00,7.53424657534233e-05,0.22090222310674587,0.2209775655724993
05:56:00,7.67123287671222e-05,0.22091735447919356,0.2209940668079607
05:57:00,7.808219178082192e-05,0.2209324858516412,0.22101056804342203
05:58:00,7.945205479451918e-05,0.22094761722408887,0.2210270692788834
05:59:00,8.082191780821808e-05,0.22096274859653653,0.22104357051434476
06:00:00,8.219178082191781e-05,0.22097787996898421,0.22106007174980613
06:01:00,0.0002697716894977111,0.2209880341724821,0.2212578058619798
06:02:00,0.0004573515981735091,0.22099818837597995,0.22145553997415346
06:03:00,0.0006449315068493131,0.22100834257947785,0.2216532740863272
06:04:00,0.0008325114155251069,0.22101849678297575,0.22185100819850084
06:05:00,0.0010200913242009043,0.22102865098647365,0.22204874231067454
06:06:00,0.0012076712328767108,0.22103880518997154,0.22224647642284823
06:07:00,0.0013952511415525031,0.2210489593934694,0.22244421053502192
06:08:00,0.0015828310502283031,0.2210591135969673,0.2226419446471956
06:09:00,0.0017704109589041065,0.2210692678004652,0.2228396787593693
06:10:00,0.0019579908675798987,0.22107942200396308,0.223037412871543
06:11:00,0.002145570776255698,0.22108957620746097,0.2232351469837167
06:12:00,0.0023331506849315056,0.22109973041095884,0.22343288109589038
06:13:00,0.002520730593607297,0.22110988461445674,0.22363061520806407
