local_time,pv_electricity,wind_electricity,total_renewable_energy
09:05:00,0.35935663082437275,0.22438530465949816,0.5837419354838709
09:06:00,0.3614516129032258,0.2247784946236559,0.5862301075268816
09:07:00,0.3635465949820788,0.2251716845878136,0.5887182795698924
09:08:00,0.36564157706093187,0.2255648745519713,0.5912064516129032
09:09:00,0.3677365591397849,0.22595806451612901,0.593694623655914
09:10:00,0.3698315412186379,0.22635125448028673,0.5961827956989247
09:11:00,0.371926523297491,0.22674444444444442,0.5986709677419355
09:12:00,0.3740215053763441,0.22713763440860213,0.6011591397849463
09:13:00,0.37611648745519716,0.22753082437275984,0.603647311827957
09:14:00,0.3782114695340501,0.22792401433691753,0.6061354838709677
09:15:00,0.3803064516129032,0.22831720430107527,0.6086236559139785
09:16:00,0.3824014336917563,0.22871039426523296,0.6111118279569893
09:17:00,0.38449641577060933,0.22910358422939064,0.6136
09:18:00,0.3865913978494624,0.2294967741935484,0.6160881720430107
09:19:00,0.3886863799283154,0.22988996415770607,0.6185763440860215
09:20:00,0.39078136200716845,0.23028315412186376,0.6210645161290322
09:21:00,0.3928763440860215,0.2306763440860215,0.623552688172043
09:22:00,0.3949713261648745,0.2310695340501792,0.6260408602150538
09:23:00,0.3970663082437276,0.2314627240143369,0.6285290322580646
09:24:00,0.39916129032258063,0.23185591397849462,0.6310172043010752
09:25:00,0.4012562724014337,0.2322491039426523,0.633505376344086
09:26:00,0.4033512544802867,0.23264229390681002,0.6359935483870968
09:27:00,0.40544623655913975,0.23303548387096773,0.6384817204301075
09:28:00,0.4075412186379928,0.23342867383512544,0.6409698924731183
09:29:00,0.4096362007168458,0.23382186379928313,0.6434580645161291
09:30:00,0.41173118279569887,0.23421505376344087,0.6459462365591397
09:31:00,0.413826164874552,0.23460824372759856,0.6484344086021505
09:32:00,0.41592114695340504,0.23500143369175625,0.6509225806451613
09:33:00,0.4180161290322581,0.235394623655914,0.6534107526881721
09:34:00,0.4201111111111111,0.23578781362007167,0.6558989247311827
09:35:00,0.42220609318996416,0.23618100358422936,0.6583870967741935
09:36:00,0.4243010752688172,0.2365741935483871,0.6608752688172043
09:37:00,0.4263960573476702,0.2369673835125448,0.663363440860215
09:38:00,0.4284910394265233,0.23736057347670247,0.6658516129032258
09:39:00,0.43058602150537634,0.23775376344086022,0.6683397849462366
09:40:00,0.4326810035842294,0.2381469534050179,0.6708279569892474
09:41:00,0.4347759856630824,0.23854014336917562,0.6733161290322581
09:42:00,0.43687096774193546,0.23893333333333333,0.6758043010752688
09:43:00,0.4389659498207885,0.23932652329749105,0.6782924731182796
09:44:00,0.4410609318996416,0.23971971326164873,0.6807806451612903
09:45:00,0.4431559139784946,0.24011290322580645,0.683268817204301
09:46:00,0.44525089605734763,0.2405060931899641,0.6857569892473118
09:47:00,0.4473458781362007,0.24089928315412185,0.6882451612903225
09:48:00,0.4494408602150538,0.2412924731182796,0.6907333333333334
09:49:00,0.45153584229390675,0.24168566308243725,0.6932215053763441
09:50:00,0.45363082437275987,0.24207885304659496,0.6957096774193547
09:51:00,0.4557258064516129,0.2424720430107527,0.6981978494623656
09:52:00,0.45782078853046587,0.2428652329749104,0.7006860215053763
09:53:00,0.459915770609319,0.24325842293906808,0.7031741935483872
09:54:00,0.46201075268817204,0.24365161290322582,0.7056623655913978
09:55:00,0.4641057347670251,0.24404480286738348,0.7081505376344086
09:56:00,0.4662007168458781,0.24443799283154122,0.7106387096774194
09:57:00,0.46829569892473116,0.2448311827956989,0.7131268817204302
09:58:00,0.4703906810035842,0.2452243727598566,0.7156150537634408
09:59:00,0.4724856630824373,0.24561756272401433,0.7181032258064516
10:00:00,0.47458064516129034,0.24601075268817205,0.7205913978494624
10:01:00,0.4761173835125448,0.24618207885304658,0.7222994623655914
10:02:00,0.47765412186379924,0.2463534050179211,0.7240075268817204
10:03:00,0.47919086021505375,0.2465247311827957,0.7257155913978495
10:04:00,0.48072759856630826,0.24669605734767022,0.7274236559139785
10:05:00,0.4822643369175627,0.2468673835125448,0.7291317204301075
10:06:00,0.48380107526881716,0.24703870967741934,0.7308397849462365
10:07:00,0.4853378136200717,0.2472100358422939,0.7325478494623655
10:08:00,0.4868745519713262,0.24738136200716843,0.7342559139784945
10:09:00,0.4884112903225806,0.24755268817204298,0.7359639784946236
10:10:00,0.4899480286738351,0.24772401433691754,0.7376720430107526
10:11:00,0.49148476702508964,0.24789534050179207,0.7393801075268817
10:12:00,0.4930215053763441,0.24806666666666666,0.7410881720430107
10:13:00,0.49455824372759855,0.2482379928315412,0.7427962365591397
10:14:00,0.49609498207885305,0.24840931899641577,0.7445043010752689
10:15:00,0.4976317204301075,0.2485806451612903,0.7462123655913979
10:16:00,0.49916845878136196,0.24875197132616486,0.747920430107527
10:17:00,0.5007051971326164,0.2489232974910394,0.749628494623656
10:18:00,0.502241935483871,0.24909462365591398,0.751336559139785
10:19:00,0.5037786738351254,0.2492659498207885,0.7530446236559141
10:20:00,0.5053154121863799,0.24943727598566304,0.7547526881720429
10:21:00,0.5068521505376344,0.24960860215053762,0.756460752688172
10:22:00,0.5083888888888889,0.24977992831541218,0.7581688172043011
10:23:00,0.5099256272401433,0.2499512544802867,0.7598768817204301
10:24:00,0.5114623655913979,0.2501225806451613,0.7615849462365591
10:25:00,0.5129991039426524,0.2502939068100358,0.7632930107526882
10:26:00,0.5145358422939068,0.25046523297491036,0.7650010752688172
10:27:00,0.5160725806451614,0.25063655913978494,0.7667091397849463
10:28:00,0.5176093189964158,0.2508078853046595,0.7684172043010753
10:29:00,0.5191460573476703,0.250979211469534,0.7701252688172043
10:30:00,0.5206827956989247,0.2511505376344086,0.7718333333333334
10:31:00,0.5222195340501792,0.2513218637992831,0.7735413978494624
10:32:00,0.5237562724014337,0.2514931899641577,0.7752494623655914
10:33:00,0.5252930107526882,0.25166451612903223,0.7769575268817205
10:34:00,0.5268297491039426,0.25183584229390676,0.7786655913978494
10:35:00,0.5283664874551971,0.25200716845878135,0.7803736559139784
10:36:00,0.5299032258064515,0.25217849462365594,0.7820817204301075
10:37:00,0.5314399641577061,0.2523498207885304,0.7837897849462365
10:38:00,0.5329767025089606,0.252521146953405,0.7854978494623656
10:39:00,0.534513440860215,0.2526924731182796,0.7872059139784946
10:40:00,0.5360501792114695,0.2528637992831541,0.7889139784946236
10:41:00,0.537586917562724,0.25303512544802864,0.7906220430107527
10:42:00,0.5391236559139785,0.2532064516129032,0.7923301075268817
10:43:00,0.5406603942652329,0.25337777777777776,0.7940381720430107
10:44:00,0.5421971326164874,0.2535491039426523,0.7957462365591398
10:45:00,0.543733870967742,0.2537204301075269,0.7974543010752688
10:46:00,0.5452706093189964,0.2538917562724014,0.7991623655913979
10:47:00,0.5468073476702509,0.25406308243727593,0.8008704301075268
10:48:00,0.5483440860215054,0.2542344086021505,0.8025784946236558
10:49:00,0.5498808243727599,0.25440573476702505,0.8042865591397849
10:50:00,0.5514175627240143,0.25457706093189963,0.8059946236559139
10:51:00,0.5529543010752688,0.25474838709677416,0.8077026881720429
10:52:00,0.5544910394265233,0.2549197132616487,0.809410752688172
10:53:00,0.5560277777777778,0.2550910394265233,0.811118817204301
10:54:00,0.5575645161290322,0.25526236559139787,0.8128268817204302
10:55:00,0.5591012544802868,0.25543369175627234,0.8145349462365592
10:56:00,0.5606379928315413,0.2556050179211469,0.8162430107526882
10:57:00,0.5621747311827957,0.2557763440860215,0.8179510752688173
10:58:00,0.5637114695340502,0.25594767025089604,0.8196591397849463
10:59:00,0.5652482078853047,0.2561189964157706,0.8213672043010753
11:00:00,0.5667849462365592,0.25629032258064516,0.8230752688172044
11:01:00,0.5675064516129033,0.25643243727598564,0.8239388888888889
11:02:00,0.5682279569892473,0.2565745519713261,0.8248025089605734
11:03:00,0.5689494623655914,0.25671666666666665,0.8256661290322581
11:04:00,0.5696709677419355,0.2568587813620071,0.8265297491039426
11:05:00,0.5703924731182796,0.25700089605734766,0.8273933691756272
11:06:00,0.5711139784946236,0.2571430107526882,0.8282569892473118
11:07:00,0.5718354838709677,0.2572851254480287,0.8291206093189963
11:08:00,0.5725569892473118,0.25742724014336915,0.8299842293906811
11:09:00,0.5732784946236559,0.2575693548387097,0.8308478494623656
11:10:00,0.574,0.25771146953405016,0.8317114695340502
11:11:00,0.5747215053763441,0.25785358422939064,0.8325750896057348
11:12:00,0.5754430107526881,0.2579956989247312,0.8334387096774193
11:13:00,0.5761645161290323,0.25813781362007165,0.8343023297491039
11:14:00,0.5768860215053763,0.25827992831541213,0.8351659498207885
11:15:00,0.5776075268817205,0.25842204301075267,0.8360295698924731
11:16:00,0.5783290322580645,0.25856415770609315,0.8368931899641577
11:17:00,0.5790505376344086,0.2587062724014337,0.8377568100358423
11:18:00,0.5797720430107527,0.2588483870967742,0.8386204301075268
11:19:00,0.5804935483870968,0.2589905017921147,0.8394840501792115
11:20:00,0.5812150537634408,0.25913261648745517,0.8403476702508961
11:21:00,0.5819365591397849,0.2592747311827957,0.8412112903225807
11:22:00,0.582658064516129,0.2594168458781362,0.8420749103942653
11:23:00,0.5833795698924731,0.2595589605734767,0.8429385304659498
11:24:00,0.5841010752688172,0.2597010752688172,0.8438021505376344
11:25:00,0.5848225806451613,0.2598431899641577,0.844665770609319
11:26:00,0.5855440860215053,0.25998530465949815,0.8455293906810035
11:27:00,0.5862655913978495,0.2601274193548387,0.8463930107526882
11:28:00,0.5869870967741935,0.26026953405017916,0.8472566308243727
11:29:00,0.5877086021505377,0.2604116487455197,0.8481202508960574
11:30:00,0.5884301075268816,0.26055376344086023,0.848983870967742
11:31:00,0.5891516129032258,0.2606958781362007,0.8498474910394265
11:32:00,0.5898731182795699,0.2608379928315412,0.8507111111111112
11:33:00,0.590594623655914,0.2609801075268817,0.8515747311827957
11:34:00,0.591316129032258,0.2611222222222222,0.8524383512544804
11:35:00,0.5920376344086021,0.26126433691756273,0.8533019713261649
11:36:00,0.5927591397849462,0.2614064516129032,0.8541655913978494
11:37:00,0.5934806451612903,0.2615485663082437,0.8550292114695341
11:38:00,0.5942021505376344,0.26169068100358417,0.8558928315412186
11:39:00,0.5949236559139784,0.2618327956989247,0.8567564516129031
11:40:00,0.5956451612903225,0.2619749103942652,0.8576200716845879
11:41:00,0.5963666666666667,0.2621170250896057,0.8584836917562724
11:42:00,0.5970881720430107,0.26225913978494625,0.8593473118279569
11:43:00,0.5978096774193549,0.2624012544802867,0.8602109318996416
11:44:00,0.5985311827956988,0.2625433691756272,0.8610745519713261
11:45:00,0.599252688172043,0.26268548387096774,0.8619381720430108
11:46:00,0.5999741935483871,0.2628275985663082,0.8628017921146953
11:47:00,0.6006956989247312,0.26296971326164875,0.8636654121863798
11:48:00,0.6014172043010753,0.26311182795698923,0.8645290322580645
11:49:00,0.6021387096774193,0.2632539426523297,0.865392652329749
11:50:00,0.6028602150537634,0.26339605734767024,0.8662562724014338
11:51:00,0.6035817204301075,0.2635381720430107,0.8671198924731183
11:52:00,0.6043032258064517,0.2636802867383512,0.8679835125448028
11:53:00,0.6050247311827956,0.26382240143369173,0.8688471326164875
11:54:00,0.6057462365591398,0.26396451612903227,0.869710752688172
11:55:00,0.6064677419354838,0.26410663082437275,0.8705743727598566
11:56:00,0.607189247311828,0.2642487455197132,0.8714379928315412
11:57:00,0.6079107526881721,0.26439086021505376,0.8723016129032257
11:58:00,0.6086322580645162,0.26453297491039424,0.8731652329749104
11:59:00,0.6093537634408602,0.26467508960573477,0.874028853046595
12:00:00,0.6100752688172043,0.26481720430107525,0.8748924731182796
12:01:00,0.6100675627240143,0.2650827956989247,0.875150358422939
12:02:00,0.6100598566308243,0.26534838709677416,0.8754082437275985
12:03:00,0.6100521505376344,0.26561397849462365,0.875666129032258
12:04:00,0.6100444444444444,0.2658795698924731,0.8759240143369176
12:05:00,0.6100367383512545,0.26614516129032256,0.876181899641577
12:06:00,0.6100290322580645,0.26641075268817205,0.8764397849462365
12:07:00,0.6100213261648746,0.2666763440860215,0.8766976702508961
12:08:00,0.6100136200716846,0.26694193548387096,0.8769555555555555
12:09:00,0.6100059139784947,0.26720752688172045,0.877213440860215
12:10:00,0.6099982078853047,0.2674731182795699,0.8774713261648746
12:11:00,0.6099905017921147,0.26773870967741936,0.8777292114695341
12:12:00,0.6099827956989248,0.2680043010752688,0.8779870967741935
12:13:00,0.6099750896057348,0.2682698924731183,0.878244982078853
12:14:00,0.6099673835125449,0.2685354838709677,0.8785028673835126
12:15:00,0.6099596774193549,0.2688010752688172,0.878760752688172
12:16:00,0.6099519713261649,0.2690666666666667,0.8790186379928315
12:17:00,0.609944265232975,0.2693322580645161,0.8792765232974911
12:18:00,0.609936559139785,0.2695978494623656,0.8795344086021506
12:19:00,0.6099288530465949,0.269863440860215,0.87979229390681
12:20:00,0.609921146953405,0.27012903225806445,0.8800501792114696
12:21:00,0.609913440860215,0.270394623655914,0.8803080645161291
12:22:00,0.609905734767025,0.2706602150537634,0.8805659498207885
12:23:00,0.6098980286738351,0.2709258064516129,0.880823835125448
12:24:00,0.6098903225806451,0.2711913978494624,0.8810817204301076
12:25:00,0.6098826164874551,0.27145698924731176,0.8813396057347671
12:26:00,0.6098749103942652,0.2717225806451613,0.8815974910394265
12:27:00,0.6098672043010752,0.27198817204301073,0.8818553763440861
12:28:00,0.6098594982078853,0.27225376344086016,0.8821132616487456
12:29:00,0.6098517921146953,0.27251935483870965,0.8823711469534051
12:30:00,0.6098440860215054,0.27278494623655913,0.8826290322580645
12:31:00,0.6098363799283154,0.2730505376344086,0.8828869175627241
12:32:00,0.6098286738351255,0.27331612903225805,0.8831448028673836
12:33:00,0.6098209677419355,0.27358172043010753,0.883402688172043
12:34:00,0.6098132616487455,0.27384731182795696,0.8836605734767026
12:35:00,0.6098055555555556,0.2741129032258064,0.8839184587813621
12:36:00,0.6097978494623656,0.2743784946236559,0.8841763440860216
12:37:00,0.6097901433691757,0.27464408602150536,0.884434229390681
12:38:00,0.6097824372759857,0.2749096774193548,0.8846921146953405
12:39:00,0.6097747311827957,0.27517526881720433,0.8849499999999999
12:40:00,0.6097670250896058,0.27544086021505376,0.8852078853046594
12:41:00,0.6097593189964158,0.2757064516129032,0.885465770609319
12:42:00,0.6097516129032258,0.2759720430107527,0.8857236559139785
12:43:00,0.6097439068100359,0.2762376344086021,0.8859815412186379
12:44:00,0.6097362007168459,0.2765032258064516,0.8862394265232975
12:45:00,0.6097284946236559,0.2767688172043011,0.886497311827957
12:46:00,0.609720788530466,0.2770344086021505,0.8867551971326164
12:47:00,0.609713082437276,0.2773,0.887013082437276
12:48:00,0.609705376344086,0.2775655913978494,0.8872709677419355
12:49:00,0.609697670250896,0.2778311827956989,0.887528853046595
12:50:00,0.609689964157706,0.27809677419354834,0.8877867383512544
12:51:00,0.6096822580645161,0.2783623655913978,0.888044623655914
12:52:00,0.6096745519713261,0.2786279569892473,0.8883025089605735
12:53:00,0.6096668458781361,0.27889354838709673,0.8885603942652329
12:54:00,0.6096591397849462,0.2791591397849462,0.8888182795698925
12:55:00,0.6096514336917562,0.2794247311827957,0.889076164874552
12:56:00,0.6096437275985663,0.27969032258064513,0.8893340501792115
12:57:00,0.6096360215053763,0.2799559139784946,0.8895919354838709
12:58:00,0.6096283154121864,0.28022150537634405,0.8898498207885305
12:59:00,0.6096206093189964,0.28048709677419353,0.89010770609319
13:00:00,0.6096129032258065,0.280752688172043,0.8903655913978494
13:01:00,0.6087770609318996,0.28100985663082434,0.8897869175627241
13:02:00,0.6079412186379929,0.2812670250896057,0.8892082437275985
13:03:00,0.607105376344086,0.2815241935483871,0.8886295698924731
13:04:00,0.6062695340501791,0.28178136200716847,0.8880508960573477
13:05:00,0.6054336917562724,0.2820385304659498,0.8874722222222221
13:06:00,0.6045978494623655,0.28229569892473116,0.8868935483870968
13:07:00,0.6037620071684588,0.28255286738351254,0.8863148745519713
13:08:00,0.602926164874552,0.2828100358422939,0.8857362007168459
13:09:00,0.6020903225806451,0.2830672043010753,0.8851575268817203
13:10:00,0.6012544802867383,0.2833243727598566,0.884578853046595
13:11:00,0.6004186379928315,0.28358154121863793,0.8840001792114696
13:12:00,0.5995827956989248,0.28383870967741937,0.8834215053763441
13:13:00,0.5987469534050179,0.2840958781362007,0.8828428315412186
13:14:00,0.5979111111111111,0.28435304659498206,0.8822641577060932
13:15:00,0.5970752688172043,0.28461021505376344,0.8816854838709678
13:16:00,0.5962394265232974,0.28486738351254476,0.8811068100358422
13:17:00,0.5954035842293907,0.28512455197132613,0.8805281362007168
13:18:00,0.5945677419354839,0.2853817204301075,0.8799494623655915
13:19:00,0.593731899641577,0.2856388888888889,0.8793707885304659
13:20:00,0.5928960573476703,0.2858960573476702,0.8787921146953405
13:21:00,0.5920602150537634,0.2861532258064516,0.878213440860215
13:22:00,0.5912243727598566,0.28641039426523296,0.8776347670250897
13:23:00,0.5903885304659497,0.28666756272401434,0.8770560931899641
13:24:00,0.589552688172043,0.28692473118279566,0.8764774193548387
13:25:00,0.5887168458781362,0.28718189964157703,0.8758987455197133
13:26:00,0.5878810035842293,0.2874390681003584,0.8753200716845877
13:27:00,0.5870451612903226,0.2876962365591398,0.8747413978494624
13:28:00,0.5862093189964157,0.2879534050179211,0.8741627240143369
13:29:00,0.5853734767025089,0.2882105734767025,0.8735840501792115
13:30:00,0.5845376344086022,0.28846774193548386,0.8730053763440859
13:31:00,0.5837017921146953,0.28872491039426523,0.8724267025089606
13:32:00,0.5828659498207885,0.28898207885304655,0.8718480286738352
13:33:00,0.5820301075268817,0.28923924731182793,0.8712693548387096
13:34:00,0.5811942652329749,0.2894964157706093,0.8706906810035842
13:35:00,0.580358422939068,0.2897535842293907,0.8701120071684588
13:36:00,0.5795225806451613,0.29001075268817206,0.8695333333333334
13:37:00,0.5786867383512545,0.2902679211469534,0.8689546594982078
13:38:00,0.5778508960573476,0.29052508960573475,0.8683759856630824
13:39:00,0.5770150537634409,0.29078225806451613,0.867797311827957
13:40:00,0.576179211469534,0.2910394265232975,0.8672186379928315
13:41:00,0.5753433691756272,0.2912965949820788,0.866639964157706
13:42:00,0.5745075268817205,0.2915537634408602,0.8660612903225806
13:43:00,0.5736716845878136,0.2918109318996416,0.8654826164874553
13:44:00,0.5728358422939068,0.29206810035842296,0.8649039426523297
13:45:00,0.572,0.2923252688172043,0.8643252688172043
13:46:00,0.5711641577060932,0.29258243727598565,0.8637465949820788
13:47:00,0.5703283154121863,0.292839605734767,0.8631679211469533
13:48:00,0.5694924731182796,0.2930967741935484,0.862589247311828
13:49:00,0.5686566308243728,0.2933539426523297,0.8620105734767025
13:50:00,0.5678207885304659,0.2936111111111111,0.861431899641577
13:51:00,0.5669849462365592,0.2938682795698925,0.8608532258064515
13:52:00,0.5661491039426523,0.2941254480286738,0.8602745519713262
13:53:00,0.5653132616487455,0.2943826164874552,0.8596958781362007
13:54:00,0.5644774193548387,0.29463978494623655,0.8591172043010752
13:55:00,0.5636415770609319,0.29489695340501787,0.8585385304659497
13:56:00,0.5628057347670251,0.29515412186379925,0.8579598566308244
13:57:00,0.5619698924731182,0.2954112903225806,0.857381182795699
13:58:00,0.5611340501792115,0.295668458781362,0.8568025089605734
13:59:00,0.5602982078853047,0.2959256272401433,0.856223835125448
14:00:00,0.5594623655913978,0.29618279569892475,0.8556451612903226
14:01:00,0.5579672043010753,0.2963892473118279,0.8543564516129033
14:02:00,0.5564720430107527,0.29659569892473114,0.853067741935484
14:03:00,0.5549768817204301,0.2968021505376344,0.8517790322580645
14:04:00,0.5534817204301075,0.2970086021505376,0.8504903225806452
14:05:00,0.5519865591397849,0.2972150537634408,0.8492016129032258
14:06:00,0.5504913978494624,0.2974215053763441,0.8479129032258065
14:07:00,0.5489962365591398,0.29762795698924727,0.8466241935483871
14:08:00,0.5475010752688172,0.29783440860215055,0.8453354838709678
14:09:00,0.5460059139784946,0.29804086021505377,0.8440467741935483
14:10:00,0.5445107526881721,0.298247311827957,0.842758064516129
14:11:00,0.5430155913978495,0.29845376344086016,0.8414693548387097
14:12:00,0.5415204301075268,0.2986602150537634,0.8401806451612902
14:13:00,0.5400252688172043,0.2988666666666666,0.8388919354838709
14:14:00,0.5385301075268817,0.29907311827956984,0.8376032258064515
14:15:00,0.5370349462365591,0.2992795698924731,0.8363145161290322
14:16:00,0.5355397849462366,0.2994860215053763,0.8350258064516128
14:17:00,0.534044623655914,0.29969247311827957,0.8337370967741935
14:18:00,0.5325494623655914,0.2998989247311828,0.8324483870967742
14:19:00,0.5310543010752689,0.300105376344086,0.8311596774193548
14:20:00,0.5295591397849463,0.30031182795698924,0.8298709677419355
14:21:00,0.5280639784946236,0.30051827956989247,0.8285822580645161
14:22:00,0.526568817204301,0.3007247311827957,0.8272935483870968
14:23:00,0.5250736559139785,0.3009311827956989,0.8260048387096774
14:24:00,0.5235784946236559,0.30113763440860214,0.8247161290322581
14:25:00,0.5220833333333333,0.30134408602150536,0.8234274193548387
14:26:00,0.5205881720430107,0.3015505376344086,0.8221387096774193
14:27:00,0.5190930107526882,0.3017569892473118,0.82085
14:28:00,0.5175978494623656,0.301963440860215,0.8195612903225806
14:29:00,0.516102688172043,0.30216989247311826,0.8182725806451613
14:30:00,0.5146075268817204,0.3023763440860215,0.8169838709677419
14:31:00,0.5131123655913978,0.3025827956989247,0.8156951612903226
14:32:00,0.5116172043010753,0.30278924731182794,0.8144064516129033
14:33:00,0.5101220430107527,0.30299569892473116,0.8131177419354839
14:34:00,0.5086268817204301,0.3032021505376344,0.8118290322580646
14:35:00,0.5071317204301075,0.3034086021505376,0.8105403225806452
14:36:00,0.505636559139785,0.3036150537634409,0.8092516129032259
14:37:00,0.5041413978494624,0.30382150537634406,0.8079629032258066
14:38:00,0.5026462365591398,0.3040279569892473,0.8066741935483871
14:39:00,0.5011510752688172,0.3042344086021505,0.8053854838709678
14:40:00,0.49965591397849457,0.30444086021505373,0.8040967741935483
14:41:00,0.49816075268817206,0.30464731182795696,0.8028080645161291
14:42:00,0.4966655913978495,0.3048537634408602,0.8015193548387096
14:43:00,0.49517043010752687,0.3050602150537634,0.8002306451612903
14:44:00,0.4936752688172043,0.30526666666666663,0.7989419354838709
14:45:00,0.49218010752688174,0.30547311827956986,0.7976532258064516
14:46:00,0.4906849462365591,0.3056795698924731,0.7963645161290323
14:47:00,0.48918978494623655,0.3058860215053763,0.7950758064516128
14:48:00,0.487694623655914,0.3060924731182796,0.7937870967741935
14:49:00,0.48619946236559136,0.30629892473118275,0.7924983870967741
14:50:00,0.48470430107526885,0.306505376344086,0.7912096774193548
14:51:00,0.4832091397849463,0.30671182795698926,0.7899209677419354
14:52:00,0.48171397849462366,0.3069182795698925,0.7886322580645161
14:53:00,0.4802188172043011,0.30712473118279565,0.7873435483870967
14:54:00,0.4787236559139785,0.3073311827956989,0.7860548387096774
14:55:00,0.4772284946236559,0.3075376344086021,0.7847661290322581
14:56:00,0.47573333333333334,0.3077440860215053,0.7834774193548387
14:57:00,0.4742381720430107,0.3079505376344086,0.7821887096774194
14:58:00,0.47274301075268815,0.3081569892473118,0.7809
14:59:00,0.47124784946236553,0.30836344086021505,0.7796112903225807
15:00:00,0.46975268817204296,0.3085698924731183,0.7783225806451612
15:01:00,0.46800734767025093,0.3086756272401433,0.7766829749103943
15:02:00,0.4662620071684588,0.30878136200716844,0.7750433691756272
15:03:00,0.46451666666666663,0.3088870967741935,0.7734037634408603
15:04:00,0.4627713261648746,0.3089928315412186,0.7717641577060932
15:05:00,0.46102598566308245,0.30909856630824367,0.7701245519713261
15:06:00,0.4592806451612903,0.3092043010752688,0.7684849462365592
15:07:00,0.4575353046594982,0.3093100358422939,0.7668453405017921
15:08:00,0.45578996415770606,0.30941577060931896,0.7652057347670251
15:09:00,0.45404462365591397,0.3095215053763441,0.7635661290322581
15:10:00,0.4522992831541219,0.3096272401433691,0.761926523297491
15:11:00,0.45055394265232973,0.30973297491039425,0.760286917562724
15:12:00,0.4488086021505376,0.30983870967741933,0.758647311827957
15:13:00,0.44706326164874555,0.3099444444444444,0.75700770609319
15:14:00,0.4453179211469534,0.3100501792114695,0.755368100358423
15:15:00,0.44357258064516125,0.3101559139784946,0.7537284946236559
15:16:00,0.4418272401433692,0.31026164874551965,0.7520888888888888
15:17:00,0.44008189964157707,0.3103673835125448,0.7504492831541218
15:18:00,0.4383365591397849,0.31047311827956986,0.7488096774193549
15:19:00,0.43659121863799283,0.31057885304659494,0.7471700716845878
15:20:00,0.4348458781362007,0.3106845878136201,0.7455304659498208
15:21:00,0.43310053763440864,0.31079032258064515,0.7438908602150537
15:22:00,0.4313551971326165,0.31089605734767023,0.7422512544802867
15:23:00,0.42960985663082435,0.3110017921146953,0.7406116487455198
